시도,군구,신주소,구주소,이름,용량
울산광역시,울주군, , 울산광역시 울주군 범서읍 굴화리 360번지 7호,굴화리 간이상수도(민간시설),150t(톤)
울산광역시,울주군, 울산광역시 울주군 온산읍 덕동길 37, 울산광역시 울주군 온산읍 968번지 1호,덕동마을 간이상수도(민간시설),100t(톤)
울산광역시,울주군, , 울산광역시 울주군 언양읍 직동리 529번지 2호,신화상마을(새각단) 간이상수도(민간시설),100t(톤)
울산광역시,울주군, 울산광역시 울주군 온양읍 삼광신기2길 17-1, 울산광역시 울주군 온양읍 삼광리 247번지,신기마을 간이상수도(민간시설),100t(톤)
울산광역시,울주군, 울산광역시 울주군 온양읍 남창1길 51, 울산광역시 울주군 온양읍 221번지 1호,신화탕(민간시설),90t(톤)
울산광역시,울주군, 281-0, 울산광역시 울주군 온양읍 내광리 37번지 1호,내광마을-1 간이상수도(민간시설),100t(톤)
울산광역시,울주군, , 울산광역시 울주군 온양읍 내광리 685번지 5호,내광마을-2 간이상수도(민간시설),100t(톤)
울산광역시,울주군, , 울산광역시 울주군 청량읍 율리 1311번지,청송마을 간이상수도(민간시설),67t(톤)
울산광역시,울주군, , 울산광역시 울주군 청량읍 용암리 340번지 2호,신촌마을-1 간이상수도(민간시설),60t(톤)
울산광역시,울주군, , 울산광역시 울주군 청량읍 용암리 664번지 1호,신촌마을-2 간이상수도(민간시설),74t(톤)
울산광역시,울주군, 울산광역시 울주군 범서읍 큰마을길 75-9, 울산광역시 울주군 범서읍 두산리 산 407,대신4반(공공시설),80t(톤)
울산광역시,울주군, , 울산광역시 울주군 범서읍 두산리 산 387,대신길밑(공공시설),100t(톤)
울산광역시,울주군, , 울산광역시 울주군 범서읍 두산리 산 460,대신샛터(공공시설),90t(톤)
울산광역시,울주군, , 울산광역시 울주군 범서읍 척과리 산 122-1,반용(공공시설),250t(톤)
울산광역시,울주군, , 울산광역시 울주군 범서읍 척과리 산 219-2,반용2반(공공시설),100t(톤)
울산광역시,울주군, , 울산광역시 울주군 범서읍 척과리 산 313,척과1 2반(공공시설),80t(톤)
울산광역시,울주군, , 울산광역시 울주군 범서읍 척과리 산 301,척과음지말(공공시설),160t(톤)
울산광역시,울주군, , 울산광역시 울주군 온양읍 운화리 산 20-7,태화(공공시설),180t(톤)
울산광역시,울주군, , 울산광역시 울주군 청량읍 율리 산 88-6,안영축(공공시설),140t(톤)
울산광역시,울주군, , 울산광역시 울주군 청량읍 율리 756-3,율현(공공시설),130t(톤)
울산광역시,울주군, , 울산광역시 울주군 청량읍 문죽리 1237-1,숲고개(공공시설),60t(톤)
울산광역시,울주군, , 울산광역시 울주군 삼남읍 가천리 919-71,심천마을(공공시설),70t(톤)
울산광역시,울주군, , 울산광역시 울주군 삼남읍 가천리 산 111-14,가천마을(공공시설),80t(톤)
울산광역시,울주군, , 울산광역시 울주군 삼남읍 신화리 1590-7,후평마을(공공시설),130t(톤)
울산광역시,울주군, , 울산광역시 울주군 삼남읍 가천리 1016-1,소가천마을(공공시설),65t(톤)
울산광역시,울주군, , 울산광역시 울주군 삼남읍 방기리 산 73-6,상방마을(공공시설),120t(톤)
세종특별자치시,울주군, , 세종특별자치시 조치원읍 평리 9번지 3호,평리 수원지(정부지원),212t(톤)
세종특별자치시,울주군, , 세종특별자치시 조치원읍 침산리 179번지 3호,침산리 충령탑(정부지원),200t(톤)
세종특별자치시,울주군, 세종특별자치시 금남면 용포로 57 (금남면사무소), 세종특별자치시 금남면 용포리 122번지 1호,금남면사무소(자치단체),150t(톤)
세종특별자치시,울주군, 세종특별자치시 조치원읍 충현로 159, 세종특별자치시 조치원읍 침산리 89번지,침산리 욱일A(정부지원),250t(톤)
세종특별자치시,울주군, 세종특별자치시 조치원읍 이화로 5, 세종특별자치시 조치원읍 신흥리 393번지,신흥리 주공A(공공시설),100t(톤)
세종특별자치시,울주군, , 세종특별자치시 한솔동 1253번지,한솔동 여울목수변공원(정부지원),200t(톤)
세종특별자치시,울주군, , 세종특별자치시 보람동 504번지 3호,보람동 숲바람수변공원(정부지원),160t(톤)
세종특별자치시,울주군, 세종특별자치시 연서면 월하천로 301, 세종특별자치시 연서면 쌍전리 15번지 1호,연서면 농어민체육관(정부지원),200t(톤)
세종특별자치시,울주군, 세종특별자치시 시청대로 3 (대평동), 세종특별자치시 대평동 65번지 3호,대평동 두레뜰공원(정부지원),120t(톤)
세종특별자치시,울주군, , 세종특별자치시 조치원읍 남리 489번지,조치원읍 가로공원(파크리안A)(자치단체),200t(톤)
세종특별자치시,울주군, 세종특별자치시 부강면 부강3길 20-4 (부강게이트볼장), 세종특별자치시 부강면 498번지 25호,부강면 게이트볼장(정부지원),190t(톤)
세종특별자치시,울주군, 세종특별자치시 장군면 장척로 437-7 (장군면복지회관), 세종특별자치시 장군면 356번지 47호,장군면복지회관(정부지원),190t(톤)
세종특별자치시,울주군, 세종특별자치시 연기면 둔덕골길 9-10, 세종특별자치시 연기면 604번지 29호,연기면 수산리공원(정부지원),107t(톤)
세종특별자치시,울주군, 세종특별자치시 연동면 청연로 606-10 (대한노인회동면분회), 세종특별자치시 연동면 18번지 2호,연동면 종합복지회관(정부지원),175t(톤)
세종특별자치시,울주군, 세종특별자치시 한누리대로 422 (어진동  고용노동부), 세종특별자치시 어진동 581번지,세종정부청사(공공시설),156t(톤)
세종특별자치시,울주군, 세종특별자치시 도움8로 75 (어진동), 세종특별자치시 어진동 605번지,푸른뜰근린공원 비상급수시설(정부지원),103t(톤)
세종특별자치시,울주군, , 세종특별자치시 소담동 467번지 2호,소담동 숲바람수변공원(정부지원),117t(톤)
세종특별자치시,울주군, 세종특별자치시 연서면 부국길 149, 세종특별자치시 연서면 국촌리 176번지,연서면 국촌리 비상급수시설(공공시설),200t(톤)
세종특별자치시,울주군, 세종특별자치시 연서면 벌말길 73 (쌍류초등학교), 세종특별자치시 연서면 365번지 3호,쌍류초등학교 비상급수시설(공공시설),65t(톤)
세종특별자치시,울주군, 세종특별자치시 금남면 감성길 6 (감성초등학교), 세종특별자치시 금남면 45번지,감성초등학교 비상급수시설(공공시설),80t(톤)
세종특별자치시,울주군, 세종특별자치시 연서면 와룡로 605-6, 세종특별자치시 연서면 용암리 315-1,고복수영장 1호(공공시설),200t(톤)
세종특별자치시,울주군, 세종특별자치시 연서면 도신고복로 586  고복자연공원(야외수영장), 세종특별자치시 연서면 용암리 203-1 고복자연공원(야외수영장),고복수영장 2호(공공시설),168t(톤)
세종특별자치시,울주군, 세종특별자치시 연서면 도신고복로 579-10, 세종특별자치시 연서면 용암리 208-5,고복수영장 3호(공공시설),324t(톤)
세종특별자치시,울주군, 세종특별자치시 연서면 도신고복로 579-10, 세종특별자치시 연서면 용암리 209-5,고복수영장 4호(공공시설),257t(톤)
세종특별자치시,울주군, 세종특별자치시 연기면 중앙공원로 60, 세종특별자치시 연기면 세종리 200-2,고복수영장 5호(공공시설),100t(톤)
세종특별자치시,울주군, 세종특별자치시 연서면 안산길 52, 세종특별자치시 연서면 용암리 200,고복수영장 6호(공공시설),150t(톤)
세종특별자치시,울주군, 세종특별자치시 절재로 13 (아름동  범지기마을1단지), 세종특별자치시 아름동 1339 누리빛문화공원,아름동 누리빛문화공원(정부지원),62t(톤)
세종특별자치시,울주군, 세종특별자치시 도움3로 125  제천뜰근린공원 (종촌동), 세종특별자치시 종촌동 677 종촌동주민센터,종촌동 제천뜰 근린공원(정부지원),100t(톤)
세종특별자치시,울주군, 세종특별자치시 연동면 새말다복동길 65, 세종특별자치시 연동면 내판리 417,연동면 내판리 마을관정(공공시설),400t(톤)
세종특별자치시,울주군, 세종특별자치시 금남면 성덕영곡길 266, 세종특별자치시 금남면 영곡리 240-7,금남면 영곡리 마을관정(공공시설),250t(톤)
세종특별자치시,울주군, 세종특별자치시 전의면 동신길 144, 세종특별자치시 전의면 신정리 476-2,전의면 신정리 마을관정(공공시설),250t(톤)
세종특별자치시,울주군, 세종특별자치시 전의면 동신길 47  동교4리마을회관, 세종특별자치시 전의면 동교리 99-1 동교4리마을회관,전의면 동교리 마을관정(공공시설),110t(톤)
세종특별자치시,울주군, 세종특별자치시 연기면 호수공원길 155, 세종특별자치시 연기면 세종리 1201,연기면 세종호수공원(공공시설),100t(톤)
세종특별자치시,울주군, 세종특별자치시 한누리대로 321  SR파크시티 (나성동), 세종특별자치시 나성동 730 SR파크시티,나성동 SR사우나(공공시설),200t(톤)
세종특별자치시,울주군, 세종특별자치시 장군면 봉안길 70, 세종특별자치시 장군면 봉안리 387,장군면 세종스파사우나(공공시설),60t(톤)
세종특별자치시,울주군, 세종특별자치시 해밀2로 6  체육공원 (해밀동), 세종특별자치시 해밀동 산 10 해밀동 체육공원,해밀동 체육공원(공공시설),90t(톤)
세종특별자치시,울주군, 세종특별자치시 누리로 96(한솔동), 세종특별자치시 한솔동 963,한솔동 아침뜰 근린공원(정부지원),100t(톤)
세종특별자치시,울주군, 세종특별자치시 집현중앙7로 6  지식산업센터 (집현동), 세종특별자치시 집현동 726,반곡동 배움터 문화공원(공공시설),90t(톤)
세종특별자치시,울주군, 세종특별자치시 집현동로 77(집현동), 세종특별자치시 집현동 0,반곡동 새나루뜰 근린공원(공공시설),100t(톤)
경기도,수원시 장안구, 경기도 수원시 장안구 수일로191번길 6 (조원동  경기도교통연수원), 경기도 수원시 장안구 조원동 1번지 24호,경기도 교통연수원(민간시설),40t(톤)
경기도,수원시 장안구, 경기도 수원시 장안구 광교산로 13 (영화동), 경기도 수원시 장안구 영화동 60번지,수원농생명과학고등학교(정부지원),240t(톤)
경기도,수원시 장안구, 경기도 수원시 장안구 장안로103번길 4 (정자동), 경기도 수원시 장안구 정자동 41번지 12호,경원아파트(정부지원),135t(톤)
경기도,수원시 장안구, 경기도 수원시 장안구 서부로 2066 (천천동  성균관대학교), 경기도 수원시 장안구 천천동 300번지,성균관대학교(공공시설),1935t(톤)
경기도,수원시 장안구, 경기도 수원시 장안구 조원로 18 (조원동  경기도교육청), 경기도 수원시 장안구 조원동 495번지,경기도 교육청(공공시설),28t(톤)
경기도,수원시 장안구, 경기도 수원시 장안구 수일로191번길 84 (조원동  성지원), 경기도 수원시 장안구 조원동 122번지 4호,성지원(민간시설),250t(톤)
경기도,수원시 장안구, 경기도 수원시 장안구 경수대로 838 (조원동  영화초등학교), 경기도 수원시 장안구 조원동 556번지,영화초등학교(정부지원),119t(톤)
경기도,수원시 장안구, 경기도 수원시 장안구 천천로 203 (이목동  국립원예특작과학원), 경기도 수원시 장안구 이목동 475번지,농어촌공사(전 원예연구소)(공공시설),170t(톤)
